30.896	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.898	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
30.900	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
30.902	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.904	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.906	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
30.908	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
30.910	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.912	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.914	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.916	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.918	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.920	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.922	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.924	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.926	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.928	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.930	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
30.932	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
30.934	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.936	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.938	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
30.940	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
30.942	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.944	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.946	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
30.948	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
30.950	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.952	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.954	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.956	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.958	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.960	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
30.962	0.000000	-10.000000	10.000000	-1.555088	-0.043633	0.000000	0.000000	-1.555088	-0.043633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
